Name,Engagement Level,Engagement Score,Top Engagement Signals,Company ID,Hubspot Company URL,Hubspot Company Company Name,Company name,Company domain
wasatch.com,-,-,-,"wasatch.com",-,-,"WASATCH COMPUTER TECHNOLOGY","wasatch.com"
rrd.com,-,"1",-,-,-,-,"RR Donnelley","rrd.com"
zendesk.com,-,"15.333333",-,-,"https://app.hubspot.com/contacts/6188127/company/6019610481","Zendesk","Zendesk","zendesk.com"
occupro.net,-,-,-,"occupro.net",-,-,"OccuPro","occupro.net"
issquaredinc.com,"Hot","0.666667",-,-,-,"ISSQUARED, Inc.","ISSQUARED","issquaredinc.com"
ictmumbai.edu.in,-,-,-,"ictmumbai.edu.in",-,-,"Institute Of Chemical Technology","ictmumbai.edu.in"
pratt.edu,"Hot","6","Website Paid Search 2.00",-,-,"Pratt Institute","Pratt Institute","pratt.edu"
mausd.org,-,-,-,"mausd.org",-,-,"Mount Abraham Unified School District","mausd.org"
fiberbeam.pk,-,-,-,"fiberbeam.pk",-,-,"Fiber Beam","fiberbeam.pk"
atsgreens.com,-,-,-,"atsgreens.com",-,-,"ATS Infrastructure","atsgreens.com"
ligolab.com,-,-,-,"ligolab.com",-,-,"LigoLab","ligolab.com"
delhimetrorail.com,"Hot","55.333333","Website Paid Search 17.00",-,"https://app.hubspot.com/contacts/6188127/company/18758970117","Delhi Metro Rail Corporation","Delhi Metro Rail Corporation","delhimetrorail.com"
koenig-solutions.com,-,-,-,-,"https://app.hubspot.com/contacts/6188127/company/8138036363","Koenig Solutions Pvt.","Koenig Solutions","koenig-solutions.com"
greathillpartners.com,-,-,-,"greathillpartners.com",-,-,"Great Hill Partners","greathillpartners.com"
amtron.in,-,-,-,"amtron.in",-,-,"ASSAM ELECTRONICS DEVELOPMENT CORP. LTD","amtron.in"
ci.org,-,-,-,-,-,-,"Compassion International","ci.org"
hubbell.com,-,-,-,"hubbell.com",-,-,"Hubbell Incorporated","hubbell.com"
swvp.com,-,-,-,"swvp.com",-,-,"Southwest Value Partners","swvp.com"
confluent.io,"Hot","2.666667",-,-,-,"Confluent","Confluent","confluent.io"
vidyard.com,-,-,-,-,-,"Vidyard","Vidyard","vidyard.com"
bishopoak.com,-,-,-,"bishopoak.com",-,-,"Bishop Oak","bishopoak.com"
denhaag.nl,-,-,-,"denhaag.nl",-,-,"Gemeente Den Haag","denhaag.nl"
frontrow.co.in,-,-,-,-,-,"FrontRow","FrontRow","frontrow.co.in"
frontier.in,"Ice","0",-,-,-,"Frontier Business systems Pvt","Frontier Business Systems","frontier.in"
pllcsoftwaresolutions.com,-,-,-,"pllcsoftwaresolutions.com",-,-,"PLLC Software Solutions","pllcsoftwaresolutions.com"
sprayindia.com,-,-,-,"sprayindia.com",-,-,"SPRAYING SYSTEMS Pvt Ltd","sprayindia.com"
headworksintl.com,-,-,-,"headworksintl.com",-,-,"Headworks International","headworksintl.com"
autocan.ca,-,-,-,"autocan.ca",-,-,"AutoCanada","autocan.ca"
innoraft.com,-,-,-,-,-,"Innoraft","Innoraft","innoraft.com"
tocr.com,-,-,-,"tocr.com",-,-,"Terrie O'Connor Realtors","tocr.com"
ravtech.co.il,-,-,-,"ravtech.co.il",-,-,"RavTech","ravtech.co.il"
hansebeton.de,-,-,-,"hansebeton.de",-,-,"S P Beton GmbH & Co. KG","hansebeton.de"
dnshop.co.kr,-,-,-,"dnshop.co.kr",-,-,"D&Shop","dnshop.co.kr"
microaccess.in,-,-,-,-,-,"Micro Access Pvt Ltd","MICRO ACCESS Pvt Ltd","microaccess.in"
transparentbpo.com,-,-,-,"transparentbpo.com",-,-,"Transparent BPO","transparentbpo.com"
carterhaston.com,-,-,-,"carterhaston.com",-,-,"Carter Haston","carterhaston.com"
outpost-vfx.com,"Hot","3.333333",-,-,"https://app.hubspot.com/contacts/6188127/company/17190934402","Outpost VFX","Outpost VFX","outpost-vfx.com"
optum.com,"Hot","0.666667",-,-,"https://app.hubspot.com/contacts/6188127/company/17907701262","Optum","Optum","optum.com"
rswus.com,-,-,-,"rswus.com",-,-,"RSW/US","rswus.com"
arpov.org.ar,-,-,-,"arpov.org.ar",-,-,"ARPOV","arpov.org.ar"
tangocode.com,-,-,-,"tangocode.com",-,-,-,-
xensai.com,-,-,-,-,-,"Xensai","Xensai","xensai.com"
utilmanagement.com,-,-,-,"utilmanagement.com",-,-,"Utility Management Services","utilmanagement.com"
swarajtractors.com,-,-,-,"swarajtractors.com",-,-,"Mahindra & Mahindra Ltd.","swarajtractors.com"
headout.com,-,-,-,-,"https://app.hubspot.com/contacts/6188127/company/16972492589","Headout","Headout","headout.com"
kidaura.in,-,-,-,"kidaura.in",-,-,"Kidaura","kidaura.in"
versionx.in,-,-,-,"versionx.in",-,-,"VersionX","versionx.in"
genesys.com,"Hot","1.333333",-,-,-,-,"Genesys (Genesys Telecommunications Laboratories, Inc.)","genesys.com"
elixirpharma.in,-,-,-,"elixirpharma.in",-,-,"Elixir Pharma","elixirpharma.in"
fedex.com,"Hot","1.333333",-,-,-,"FedEx Corporation","FedEx Corporation","fedex.com"
casasarchitects.com,-,-,-,"casasarchitects.com",-,-,"CASAS & ARCHITECTS","casasarchitects.com"
empyra.com,-,-,-,"empyra.com",-,-,"Empyra","empyra.com"
nscb.co.in,-,-,-,"nscb.co.in",-,-,"NAGALAND STATE CO-OPERATIVE BANK LIMITED","nscb.co.in"
wakelet.com,-,-,-,"wakelet.com",-,-,"Wakelet","wakelet.com"
vjti.ac.in,"Hot","2.666667","Website Paid Search 1.00",-,"https://app.hubspot.com/contacts/6188127/company/18006786666","Veermata Jijabai Technological Institute","Veermata Jijabai Technological Institute","vjti.ac.in"
blackislebrewery.com,-,-,-,"blackislebrewery.com",-,-,"BLACK ISLE BREWING CO. LTD.","blackislebrewery.com"
prasthana.com,-,-,-,-,-,-,"Prasthana Software Solutions Pvt","prasthana.com"
3bblackbio.com,-,-,-,"3bblackbio.com",-,-,"3B BLACKBIO BIOTECH INDIA LTD","3bblackbio.com"
pacificbpo.com,-,-,-,"pacificbpo.com",-,-,"Pacific BPO","pacificbpo.com"
indiamart.com,-,-,-,-,-,-,"IndiaMART","indiamart.com"
edfin-india.com,-,-,-,"edfin-india.com",-,-,"VPNSPL COM","edfin-india.com"
ipsrsolutions.com,-,-,-,"ipsrsolutions.com",-,-,"I P S R Solutions Limited","ipsrsolutions.com"
rolandjones.com,-,-,-,"rolandjones.com",-,-,"Jones & Associates","rolandjones.com"
rocmondriaan.nl,-,-,-,"rocmondriaan.nl",-,-,"ROC MONDRIAAN","rocmondriaan.nl"
bidgely.com,-,-,-,-,"https://app.hubspot.com/contacts/6188127/company/18122529451","Bidgely Inc","Bidgely","bidgely.com"
uca.ma,-,-,-,"uca.ma",-,-,"Cadi Ayyad University","uca.ma"
spjain.org,-,-,-,"spjain.org",-,-,"SP Jain School Of Global Management","spjain.org"
opendigitaleducation.com,-,-,-,"opendigitaleducation.com",-,-,"Open Digital Education","opendigitaleducation.com"
dimensione3.com,-,-,-,"dimensione3.com",-,-,"DIMENSIONE 3 SRL","dimensione3.com"
harpendenbs.co.uk,-,-,-,"harpendenbs.co.uk",-,-,"Harpenden Building Society","harpendenbs.co.uk"
cadem.com,-,-,-,"cadem.com",-,-,"CADEM TECHNOLOGIES","cadem.com"
devitpl.com,-,"8",-,-,-,"Dev Information Technology","DEV IT","devitpl.com"
pdpu.ac.in,-,-,-,-,-,"Pandit Deendayal Petroleum University","Pandit Deendayal Petroleum University","pdpu.ac.in"
kipm.edu.in,-,-,-,"kipm.edu.in",-,-,"Kipm College Of Engineering & Technology","kipm.edu.in"
michelin.com,-,"12",-,-,-,-,"Michelin SCA","michelin.com"
tataprojects.com,-,-,-,-,"https://app.hubspot.com/contacts/6188127/company/17202782018","Tata Projects","Tata Projects","tataprojects.com"
gml.com,-,-,-,"gml.com",-,-,"GML & Associates","gml.com"
mainimaterials.com,-,-,-,"mainimaterials.com",-,-,"MAINI MATERIALS MOVEMENT Pvt Ltd","mainimaterials.com"
standtogether.org,-,-,-,"standtogether.org",-,-,"Stand Together","standtogether.org"
cofcointernational.com,-,-,-,"cofcointernational.com",-,-,"COFCO International","cofcointernational.com"
guidewire.com,-,-,-,"guidewire.com",-,-,"Guidewire Software","guidewire.com"
kct.ac.in,"Hot","1.333333",-,-,-,"Kumaraguru College Of Technology","Kumaraguru College Of Technology","kct.ac.in"
sarvatra.in,-,-,-,-,-,"Sarvatra Technologies","Sarvatra Technologies","sarvatra.in"
taarak.com,-,-,-,-,-,"Taarak India Pvt Ltd","Taarak India Pvt Ltd","taarak.com"
farnell.com,-,-,-,"farnell.com",-,-,"Premier Farnell","farnell.com"
ofgem.gov.uk,-,-,-,"ofgem.gov.uk",-,-,"Ofgem","ofgem.gov.uk"
iqra.edu.pk,-,-,-,"iqra.edu.pk",-,-,"Iqra University","iqra.edu.pk"
oraan.com,-,-,-,"oraan.com",-,-,"Oraan","oraan.com"
karza.in,"Hot","15.333333",-,-,-,-,"Karza Technologies","karza.in"
cimpress.com,"Hot","0.666667",-,-,-,-,"Cimpress Plc","cimpress.com"
hevodata.com,"Ice","0","",-,"https://app.hubspot.com/contacts/6188127/company/7502111338","Hevo Data Inc","Hevo Data","hevodata.com"
acronis.com,"Hot","5.333333","Website Paid Search 1.00",-,-,"Acronis","Acronis","acronis.com"
commentsold.com,-,-,-,"commentsold.com",-,-,"CommentSold","commentsold.com"
bansar.com,-,-,-,"bansar.com",-,-,"BANSAR TECHNOLOGIES INC","bansar.com"
nnn.com,-,-,-,-,-,"Nnn","Nnn","nnn.com"
impetus.com,"Hot","0.666667",-,-,-,"Impetus","Impetus Technologies","impetus.com"
rougeinternacional.com.ar,-,-,-,"rougeinternacional.com.ar",-,-,"Rouge","rougeinternacional.com.ar"
ditstek.com,-,-,-,"ditstek.com",-,-,"Ditstek Innovations","ditstek.com"
npointseo.com,-,-,-,"npointseo.com",-,-,"Npointseo","npointseo.com"
roydtoolgroup.com,-,-,-,"roydtoolgroup.com",-,-,"ROYD Tool Group","roydtoolgroup.com"
saputo.com,-,-,-,"saputo.com",-,-,"Saputo, Inc.","saputo.com"
rivian.com,"Hot","0.666667",-,-,-,-,"Rivian","rivian.com"
gratefulness.me,-,-,-,"gratefulness.me",-,-,"Gratitude","gratefulness.me"
cavliwireless.com,"Hot","2.666667","Website Paid Search 1.00",-,"https://app.hubspot.com/contacts/6188127/company/8469848931","Cavli Wireless","Cavli Wireless","cavliwireless.com"
200oksolutions.com,-,-,-,"200oksolutions.com",-,-,"200OK Solutions","200oksolutions.com"
bt.com,"Hot","2.666667","Website Paid Search 1.00",-,"https://app.hubspot.com/contacts/6188127/company/7486170944","BT","BT","bt.com"
iiim.res.in,-,-,-,"iiim.res.in",-,-,"INDIAN INST OF INTEGRATIVE MEDICINE","iiim.res.in"
umu.se,-,-,-,-,"https://app.hubspot.com/contacts/6188127/company/18028794713","Umeå University","Umeå University","umu.se"
iesuniversity.ac.in,-,-,-,-,-,-,"IES UNIVERSITY BHOPAL","iesuniversity.ac.in"
erasmith.com,-,"1",-,-,-,"Erasmith Technologies Pvt Ltd","Erasmith Technologies Pvt Ltd","erasmith.com"
novo.co,-,-,-,-,-,-,"Novo","novo.co"
streebo.com,-,-,-,"streebo.com",-,-,"Streebo","streebo.com"
refinitiv.com,-,-,-,-,"https://app.hubspot.com/contacts/6188127/company/18608354651","Refinitiv","Refinitiv","refinitiv.com"
ecsion.com,-,-,-,"ecsion.com",-,-,"Ecsion","ecsion.com"
dhl.com,"Hot","0.666667",-,-,-,"DHL","DHL","dhl.com"
paramountlimited.com,-,-,-,"paramountlimited.com",-,-,"PARAMOUNT","paramountlimited.com"
itstep.org,-,-,-,"itstep.org",-,-,"STEP IT Academy","itstep.org"
a2hr.com,-,-,-,"a2hr.com",-,-,"A2hr Consultants Pvt Ltd","a2hr.com"
bloomingdale.edu.in,-,-,-,"bloomingdale.edu.in",-,-,"Bloomingdale International School","bloomingdale.edu.in"
about27.com,-,-,-,"about27.com",-,-,"About27","about27.com"
ghf.com,-,-,-,"ghf.com",-,-,"Uniregistry.com","ghf.com"
successive.tech,-,-,-,-,-,"Successive Technologies Pvt Ltd","Successive Technologies","successive.tech"
circor.com,-,-,-,"circor.com",-,-,"CIRCOR","circor.com"
mgmits.ac.in,-,-,-,"mgmits.ac.in",-,-,"Muthoot Institute Of Technology & Science","mgmits.ac.in"
idealsys.com,-,-,-,"idealsys.com",-,-,"Ideal Systems","idealsys.com"
airtechnologyservices.com,-,-,-,"airtechnologyservices.com",-,-,"AIR Technology Services","airtechnologyservices.com"
lb.ge,-,-,-,"lb.ge",-,-,"Liberty Bank","lb.ge"
testing12345.com,-,-,-,"testing12345.com",-,-,"Testing Company","testing12345.com"
standav.com,-,-,-,"standav.com",-,-,"Standav","standav.com"
hometeamns.sg,-,-,-,"hometeamns.sg",-,-,"HomeTeamNS","hometeamns.sg"
github.io,-,-,-,-,-,-,"BA Continuum India Pvt Ltd","vaibhavwalvekar.github.io"
gstn.org.in,-,-,-,"gstn.org.in",-,-,"Goods & Services Tax Network","gstn.org.in"
sigmentech.com,-,-,-,"sigmentech.com",-,-,"Sigmen Technologies Solutions","sigmentech.com"
nitk.ac.in,-,-,-,"nitk.ac.in",-,-,"National Institute Of Technology Karnataka","nitk.ac.in"
nitjsr.ac.in,-,-,-,-,-,-,"National Institute Of Technology Jamshedpur","nitjsr.ac.in"
think201.com,-,-,-,-,-,-,"Think201","think201.com"
supplylogic.com,-,-,-,"supplylogic.com",-,-,"SupplyLogic","supplylogic.com"
global.com,-,-,-,"global.com",-,-,"Global Radio","global.com"
mekhlineinfotech.com,-,-,-,"mekhlineinfotech.com",-,-,"Mekhline Infotech Pvt Ltd","mekhlineinfotech.com"
traineroo.com,-,-,-,"traineroo.com",-,-,"Traineroo.com","traineroo.com"
exelonbd.com,-,-,-,"exelonbd.com",-,-,"Exelon Bangladesh Ltd","exelonbd.com"
nitap.ac.in,-,-,-,-,-,-,"NATIONALINSTOFTECHARUNACHALPRADESH","nitap.ac.in"
dei.ac.in,-,-,-,-,"https://app.hubspot.com/contacts/6188127/company/17217077919","Dayalbagh Educational Institute","Dayalbagh Educational Institute","dei.ac.in"
osi-systems.com,-,-,-,"osi-systems.com",-,-,"OSI Systems, Inc.","osi-systems.com"
anzproperties.com,-,"5.777778",-,-,"https://app.hubspot.com/contacts/6188127/company/17189891223","ANZ","ANZ","anzproperties.com"
kooapp.com,-,-,-,"kooapp.com",-,-,"Koo","kooapp.com"
sfdyes.com,-,-,-,"sfdyes.com",-,-,"SF Dyes","sfdyes.com"
flick2know.com,-,-,-,-,-,"FieldAssist","FieldAssist","flick2know.com"
vodafoneidea.com,-,-,-,-,-,-,"Vodafone Idea Ltd","vodafoneidea.com"
chaseapp.io,-,-,-,"chaseapp.io",-,-,"Chase Labs","chaseapp.io"
thinkstudio.in,-,-,-,"thinkstudio.in",-,-,"ThinkStudio","thinkstudio.in"
kripya.com,-,-,-,"kripya.com",-,-,"Kripya Solutions Pvt Ltd","kripya.com"
customerlabs.com,"Ice","0","",-,-,"CustomerLabs","CustomerLabs","customerlabs.com"
walla.co.il,-,-,-,-,-,"Walla!","Walla!","walla.co.il"
gatech.edu,"Hot","2.666667","Website Paid Search 1.00",-,-,"Georgia Institute Of Technology","Georgia Institute Of Technology","gatech.edu"
innateindia.com,-,-,-,"innateindia.com",-,-,"Innate","innateindia.com"
tadigital.com,-,-,-,"tadigital.com",-,-,"TA Digital","tadigital.com"
dextara.com,"Hot","2.666667","Website Paid Search 1.00",-,"https://app.hubspot.com/contacts/6188127/company/10456340808","Dextara Digital","Dextara Digital","dextara.com"
getraas.com,-,-,-,"getraas.com",-,-,"RaaStr","getraas.com"
bmsca.org,"Warm","1",-,-,"https://app.hubspot.com/contacts/6188127/company/18318018228","BMS College Of Architecture","BMS College Of Architecture","bmsca.org"
tradepassglobal.com,-,-,-,"tradepassglobal.com",-,-,"Tradepass","tradepassglobal.com"
omsaigroup.com,-,-,-,-,-,"Om Sai Group","Om Sai Corporation","omsaigroup.com"
gmeli.com,-,-,-,"gmeli.com",-,-,"Gmeli","gmeli.com"
fujifilm.com,-,-,-,-,-,-,"FUJIFILM HOLDINGS CORPORATION","fujifilm.com"
kalasalingam.ac.in,-,-,-,"kalasalingam.ac.in",-,-,"Kalasalingam University","kalasalingam.ac.in"
powermovesdm.com,-,-,-,"powermovesdm.com",-,-,-,-
capriglobal.in,-,-,-,"capriglobal.in",-,-,"Capri Global Capital","capriglobal.in"
black-turtle.com,-,-,-,"black-turtle.com",-,-,"Black Turtle","black-turtle.com"
ushur.com,"Hot","2.666667",-,-,"https://app.hubspot.com/contacts/6188127/company/5564989965","Ushur Inc","Ushur","ushur.com"
advanceditsolutions.in,-,-,-,"advanceditsolutions.in",-,-,"Advanced IT Solutions","advanceditsolutions.in"
vrcomm.net,-,-,-,"vrcomm.net",-,-,"VRCOMM","vrcomm.net"
purplegrids.com,-,-,-,"purplegrids.com",-,-,"Purplegrids","purplegrids.com"
redoq.com,-,-,-,"redoq.com",-,-,"REDOQ LTD","redoq.com"
loyalistcollege.com,-,-,-,"loyalistcollege.com",-,-,"LOYALIST COLLEGE - CANADA","loyalistcollege.com"
gjust.org,-,-,-,"gjust.org",-,-,"Guru Jambheshwar University Of Science & Technology","gjust.org"
continental.com,-,-,-,-,"https://app.hubspot.com/contacts/6188127/company/16252420764","Continental","Continental","continental.com"
wustl.edu,-,"6.222222",-,-,-,-,"Washington University In St. Louis","wustl.edu"
wisvalourtech.com,-,-,-,"wisvalourtech.com",-,-,"WTS","wisvalourtech.com"
msrmh.com,-,-,-,"msrmh.com",-,-,"M S RAMAIAH MEMORIAL HOSPITAL","msrmh.com"
kamallimited.com,-,-,-,-,-,-,"Kamal","kamallimited.com"
dunns.co.za,-,-,-,"dunns.co.za",-,-,"Dunns","dunns.co.za"
indoreinstitute.com,-,-,-,"indoreinstitute.com",-,-,"Indore Institute Of Science & Technology","indoreinstitute.com"
rmalimo.com,-,-,-,"rmalimo.com",-,-,"RMA","rmalimo.com"
teste.com,-,-,-,"teste.com",-,-,"Teste","teste.com"
vivareal.com.br,-,-,-,"vivareal.com.br",-,-,"VivaReal","vivareal.com.br"
thoughtfocus.com,-,-,-,"thoughtfocus.com",-,-,"ThoughtFocus","thoughtfocus.com"
birdeye.com,-,-,-,-,"https://app.hubspot.com/contacts/6188127/company/18610158967","BirdEye","BirdEye","birdeye.com"
callhippo.com,"Ice","0","",-,-,"CallHippo","CallHippo","callhippo.com"
krcollege.net,-,-,-,"krcollege.net",-,-,"K R College Of Arts & Science","krcollege.net"
aip-media.com,-,-,-,"aip-media.com",-,-,"Aipmedia","aip-media.com"
syncron.com,-,-,-,-,-,"Syncron","Syncron","syncron.com"
irevomm.com,-,-,-,"irevomm.com",-,-,"iRevo Multimedia","irevomm.com"
rogers.com,"Hot","2",-,-,-,-,"Rogers Communications Inc","rogers.com"
ggits.net,-,-,-,"ggits.net",-,-,"Gyan Ganga Institute Of Technology & Sciences","ggits.net"
samaritanhealthcare.com,-,-,-,"samaritanhealthcare.com",-,-,"Samaritan Healthcare","samaritanhealthcare.com"
acclimited.com,-,-,-,-,"https://app.hubspot.com/contacts/6188127/company/18610083748","ACC Limited","ACC Limited","acclimited.com"
stemrobo.com,-,-,-,"stemrobo.com",-,-,"STEMROBO TECHNOLOGIES PVT. Ltd","stemrobo.com"
onedios.com,-,-,-,"onedios.com",-,-,"OneDios","onedios.com"
shahandanchor.com,-,-,-,-,"https://app.hubspot.com/contacts/6188127/company/18028774277","SAKEC","SAKEC","shahandanchor.com"
webllisto.com,-,-,-,"webllisto.com",-,"Webllisto","Webllisto","webllisto.com"
velocis.in,"Hot","4.666667",-,-,-,"Velocis Systems Pvt Ltd","Velocis Systems Pvt Ltd","velocis.in"
dar-engineering.com,-,-,-,"dar-engineering.com",-,-,"DAR Engineering","dar-engineering.com"
leoburnett.com,-,-,-,"leoburnett.com",-,-,"Leo Burnett","leoburnett.com"
iitr.ac.in,"Warm","1",-,-,-,"IIT Roorkee","IIT Roorkee","iitr.ac.in"
appositelearning.com,-,-,-,"appositelearning.com",-,-,"Apposite Learning Solutions","appositelearning.com"
avataar.ai,"Ice","0","",-,-,"Avataar","Avataar","avataar.ai"
carnival.com,-,-,-,"carnival.com",-,-,"Carnival Corporation","carnival.com"
svvv.edu.in,-,-,-,"svvv.edu.in",-,-,"S.V.V.V","svvv.edu.in"
skalabletech.com,-,-,-,-,"https://app.hubspot.com/contacts/6188127/company/14914085811","Skalable Technologies","Skalable Technologies","skalabletech.com"
supplywisdom.com,-,-,-,-,"https://app.hubspot.com/contacts/6188127/company/18253995063","Supply Wisdom","Supply Wisdom","supplywisdom.com"
tweaking.in,-,-,-,"tweaking.in",-,-,"Tweaking Technologies","tweaking.in"
gigamon.com,"Hot","2",-,-,-,"Gigamon","Gigamon","gigamon.com"
oneonta.edu,-,-,-,"oneonta.edu",-,-,"SUNY Oneonta","suny.oneonta.edu"
uwm.edu,-,-,-,-,-,-,"University Of Wisconsin - Milwaukee","uwm.edu"
ctuniversity.in,-,-,-,"ctuniversity.in",-,-,"CT University","ctuniversity.in"
pewresearch.org,-,-,-,"pewresearch.org",-,-,"Pew Research Center","pewresearch.org"
hypadrive.ai,-,-,-,"hypadrive.ai",-,-,"Hypadrive.ai","hypadrive.ai"
aspect.com,-,-,-,"aspect.com",-,-,"Aspect Software","aspect.com"
chardikalaa.com,-,-,-,-,-,"Kkhs","Kkhs","chardikalaa.com"
asianetnews.in,"Hot","4",-,-,-,"Asianet News Media & Entertainment Private Limited","Asianet News Network Pvt Ltd","asianetnews.in"
healthdatamovers.com,-,-,-,"healthdatamovers.com",-,-,"Health Data Movers","healthdatamovers.com"
prachiindia.com,-,-,-,"prachiindia.com",-,-,"PRACHI INDIA PVT LTD","prachiindia.com"
syracuse.edu,-,-,-,"syracuse.edu","https://app.hubspot.com/contacts/6188127/company/18813847109","Syracuse University","Syracuse University","syracuse.edu"
siegemedia.com,-,-,-,"siegemedia.com",-,-,"Siege Media","siegemedia.com"
iima.ac.in,-,"3",-,-,-,"IIMA","Indian Institute Of Management Ahmedabad","iima.ac.in"
byui.edu,-,-,-,"byui.edu",-,-,"Brigham Young University - Idaho","byui.edu"
barkermartin.com,-,-,-,"barkermartin.com",-,-,"BARKER MARTIN PS","barkermartin.com"
symmetrymortgage.com,-,-,-,"symmetrymortgage.com",-,-,"Symmetry Mortgage Corp","symmetrymortgage.com"
talisencap.com,-,-,-,"talisencap.com",-,-,"Talisen Capital Partners","talisencap.com"
oceanconservancy.org,-,-,-,"oceanconservancy.org",-,-,"Ocean Conservancy","oceanconservancy.org"
icc.com,-,-,-,"icc.com",-,-,"ICC","icc.com"
quakeglobal.com,-,-,-,"quakeglobal.com",-,-,"Quake Global","quakeglobal.com"
adbenchmark.com,-,-,-,"adbenchmark.com",-,-,-,-
tri-mation.com,-,-,-,"tri-mation.com",-,-,"Tri - Mation Industries","tri-mation.com"
shipwithglt.com,-,-,-,"shipwithglt.com",-,-,"GLT Logistics","shipwithglt.com"
beryl.cc,-,-,-,"beryl.cc",-,-,"Beryl","beryl.cc"
arjo.com,-,-,-,"arjo.com",-,-,"Arjo AB","arjo.com"
ayavin.com,-,-,-,"ayavin.com",-,-,"Ayavin Solutions LLP","ayavin.com"
sambasafety.com,-,-,-,"sambasafety.com",-,-,"SambaSafety","sambasafety.com"
lpl.com,"Hot","1.333333",-,-,-,"LPL Financial Holdings, Inc.","LPL Financial Holdings, Inc.","lpl.com"
hackerearth.com,-,"4",-,-,"https://app.hubspot.com/contacts/6188127/company/6172171049","HackerEarth Pvt Ltd","HackerEarth","hackerearth.com"
ubtecheducation.com,-,-,-,"ubtecheducation.com",-,-,"UBTECH Education","ubtecheducation.com"
globant.com,"Hot","5.333333","Website Paid Search 2.00",-,"https://app.hubspot.com/contacts/6188127/company/18190075501","Globant","Globant","globant.com"
mcgill.ca,-,-,-,"mcgill.ca",-,-,"McGill University","mcgill.ca"
diageo.com,-,-,-,-,"https://app.hubspot.com/contacts/6188127/company/17920037527","Diageo plc","Diageo plc","diageo.com"
housing.com,"Hot","0.666667",-,-,-,-,"Housing.com","housing.com"
competentsynergies.com,-,-,-,"competentsynergies.com",-,-,"COMPETENT SYNERGIES","competentsynergies.com"
hsnrealty.com,-,-,-,"hsnrealty.com",-,-,"HSN Realty Services India Pvt Ltd","hsnrealty.com"
cosmofirst.com,-,-,-,"cosmofirst.com",-,-,"Cosmo First Limited","cosmofirst.com"
enapps.co.uk,-,-,-,"enapps.co.uk",-,-,"Enapps Ltd","enapps.co.uk"
houstontexans.com,-,-,-,"houstontexans.com",-,-,"Houston Texans","houstontexans.com"
mykargo.com,-,-,-,"mykargo.com",-,-,"Kargo","mykargo.com"
czo.co.nz,-,-,-,"czo.co.nz",-,-,"CloudZone One","czo.co.nz"
talent.com,-,-,-,"talent.com",-,-,"Talent.com","talent.com"
cerebral.com,-,-,-,-,-,"Cerebral Inc","Cerebral","cerebral.com"
i-tech.ai,-,-,-,"i-tech.ai",-,-,"I-tech","i-tech.ai"
teladochealth.com,-,-,-,"teladochealth.com",-,-,"Teladoc Health, Inc.","teladochealth.com"
roncalli-boz.nl,-,-,-,"roncalli-boz.nl",-,-,"Roncalli S.G.","roncalli-boz.nl"
cesenergysolutions.com,-,-,-,"cesenergysolutions.com",-,-,"CES Energy Solutions","cesenergysolutions.com"
snaplistings.com,-,-,-,"snaplistings.com",-,-,"Snaplistings","snaplistings.com"
ansys.com,-,-,-,-,-,-,"Ansys, Inc.","ansys.com"
williamskeepers.com,-,-,-,"williamskeepers.com",-,-,"Williams - Keepers LLC","williamskeepers.com"
goodera.com,"Hot","1.333333","Website Paid Search 1.00",-,"https://app.hubspot.com/contacts/6188127/company/8017282126","Goodera","Goodera","goodera.com"
raeng.org.uk,-,-,-,"raeng.org.uk",-,-,"Royal Academy Of Engineering","raeng.org.uk"
klgates.com,-,-,-,"klgates.com",-,-,"K&L Gates","klgates.com"
netcomsolutions.in,-,-,-,"netcomsolutions.in",-,-,"NETCOM SOLUTIONS","netcomsolutions.in"
foxroach.com,-,-,-,"foxroach.com",-,"BHHS Fox & Roach, Realtors","BHHS Fox & Roach, Realtors","foxroach.com"
jafton.com,-,-,-,"jafton.com","https://app.hubspot.com/contacts/6188127/company/18814099622","Jafton LLC","Jafton","jafton.com"
santacruzcounty.us,-,-,-,"santacruzcounty.us",-,-,"County Of Santa Cruz","santacruzcounty.us"
simpplr.com,-,-,-,-,"https://app.hubspot.com/contacts/6188127/company/5253960910","Simpplr Inc","Simpplr","simpplr.com"
semaphoresolutions.com,-,-,-,"semaphoresolutions.com",-,-,"Semaphore Solutions","semaphoresolutions.com"
g2.com,"Hot","4","Website Paid Search 1.00",-,"https://app.hubspot.com/contacts/6188127/company/6781138839","G2 Crowd","G2 Crowd","g2.com"
titan.co.in,-,-,-,-,-,"Titan Company Limited","Titan Company Limited","titan.co.in"
sburg.org,-,-,-,"sburg.org",-,-,"Stroudsburg Area School District","sburg.org"
purdue.edu,-,-,-,-,-,-,"Purdue University","purdue.edu"
alight.com,-,-,-,"alight.com",-,-,"Alight Solutions","alight.com"
wellnessforever.com,-,-,-,"wellnessforever.com",-,-,"Wellness Forever Medicare Pvt Ltd","wellnessforever.com"
nlunagpur.ac.in,-,-,-,"nlunagpur.ac.in",-,-,"National Law University","nlunagpur.ac.in"
ikyaglobal.com,-,-,-,"ikyaglobal.com",-,-,"Ikya Human Capital Solutions","ikyaglobal.com"
invasystems.com,-,-,-,"invasystems.com",-,-,"Invasystems","invasystems.com"
ceterafs.com,-,-,-,"ceterafs.com",-,-,"Cetera Financial Specialists LLC","ceterafs.com"
